"timestamp","blockheight","close","difficulty","supply","lnprice","Ret","Log_Ret","Volatility","S2F","blocks_to_halving","blocks_to_nearest_halving"
"2019-02-10","562508","3672.4796442","5894008795042.5","17531350","8.2086223652689","0.007591531800774","0.0075628611346557","0.42148345370492","27.443600782779","67492","67492"
"2019-02-11","562653","3608.72885064","6061518831027.3","17533162.5","8.1911108703822","-0.017359059746099","-0.017511494886677","0.42577831105239","26.49991497402","67347","67347"
"2019-02-12","562781","3607.58764838","6061518831027.3","17534762.5","8.1907945865081","-0.00031623386162638","-0.00031628387409804","0.41319188655594","30.022538527397","67219","67219"
"2019-02-13","562934","3595.51646339","6061518831027.3","17536675","8.1874429214196","-0.0033460545291035","-0.0033516650885473","0.38563801448238","25.119187035545","67066","67066"
"2019-02-14","563075","3581.49375686","6061518831027.3","17538437.5","8.1835352428895","-0.0039000534896115","-0.0039076785300563","0.37746731615066","27.259963081706","66925","66925"
"2019-02-15","563202","3586.96140754","6061518831027.3","17540025","8.1850607184948","0.0015266397350344","0.001525475605248","0.37689406488717","30.268040125121","66798","66798"
"2019-02-16","563352","3601.39688197","6061518831027.3","17541900","8.1890770719523","0.0040244298139522","0.0040163534575235","0.37536789546152","25.629260273973","66648","66648"
"2019-02-17","563511","3653.88554165","6061518831027.3","17543887.5","8.2035464123231","0.014574527995728","0.014469340370815","0.37731674826242","24.181132075472","66489","66489"
"2019-02-18","563666","3895.52555115","6061518831027.3","17545825","8.2675838788946","0.066132342336832","0.064037466571475","0.43585762700717","24.807971718957","66334","66334"
"2019-02-19","563822","3914.89146587","6061518831027.3","17547775","8.2725428854021","0.0049713227305832","0.0049590065074851","0.40710407422606","24.651668422901","66178","66178"
"2019-02-20","563952","3966.14557855","6061518831027.3","17549400","8.28555001505","0.013092090324044","0.013007129647988","0.40813277699476","29.585289778714","66048","66048"
"2019-02-21","564071","3924.33358479","6061518831027.3","17550887.5","8.2749518284864","-0.010542223660708","-0.010598186563682","0.40980404748928","32.323057442155","65929","65929"
"2019-02-22","564233","3970.26833096","6061518831027.3","17552912.5","8.2865889610596","0.011705107422069","0.011637132573265","0.40936153444005","23.745492981566","65767","65767"
"2019-02-23","564376","4135.43391584","6061518831027.3","17554700","8.3273475392775","0.041600610112935","0.040758578217901","0.4301231253047","26.903592298113","65624","65624"
"2019-02-24","564513","3757.9170698","6064081790460.7","17556412.5","8.2316201120876","-0.091288327590968","-0.095727427189974","0.54543837589018","28.084711528847","65487","65487"
"2019-02-25","564656","3842.73098592","6071846049920.8","17558200","8.253938587053","0.022569395371068","0.022318474965431","0.55002376461841","26.908956796628","65344","65344"
"2019-02-26","564817","3815.76403188","6071846049920.8","17560212.5","8.2468961941468","-0.0070176533665273","-0.0070423929061973","0.55001827005903","23.902935420744","65183","65183"
"2019-02-27","564958","3818.30117319","6071846049920.8","17561975","8.2475608836236","0.00066491043177797","0.00066468947677492","0.53794855159252","27.296551054114","65042","65042"
"2019-02-28","565108","3813.66601736","6071846049920.8","17563850","8.246346214775","-0.0012139314369819","-0.0012146688485872","0.53599565471096","25.661333333333","64892","64892"
"2019-03-01","565270","3830.64012679","6071846049920.8","17565875","8.2507872031413","0.0044508641692096","0.0044409883663447","0.53503278199817","23.763030610519","64730","64730"
"2019-03-02","565402","3831.57855027","6071846049920.8","17567525","8.25103215138","0.00024497824095682","0.00024494823868738","0.5335370189284","29.167081776671","64598","64598"
"2019-03-03","565548","3808.46408618","6071846049920.8","17569350","8.2449812598563","-0.006032621747601","-0.0060508915236654","0.53449319022702","26.372715331207","64452","64452"
"2019-03-04","565685","3720.40977376","6071846049920.8","17571062.5","8.2215890954372","-0.023120688662794","-0.023392164419123","0.5420175770885","28.108149185081","64315","64315"
"2019-03-05","565834","3865.75778006","6071846049920.8","17572925","8.2599130039151","0.039067741227092","0.038323908477894","0.55294034118252","25.846924703503","64166","64166"
"2019-03-06","565962","3869.49648687","6071846049920.8","17574525","8.2608796708073","0.00096713426518447","0.00096666689215839","0.55248853208268","30.090625","64038","64038"
"2019-03-07","566104","3875.38121352","6071846049920.8","17576300","8.2623993146313","0.0015207990677775","0.0015196438239893","0.55258223005796","27.126413274166","63896","63896"
"2019-03-08","566250","3862.11965481","6071846049920.8","17578125","8.2589714451108","-0.0034220010830766","-0.0034278695204737","0.54770816276493","26.385888534434","63750","63750"
"2019-03-09","566388","3937.06495398","6071846049920.8","17579850","8.2781907891516","0.019405224557624","0.019219344040771","0.54929058691195","27.918403811793","63612","63612"
"2019-03-10","566524","3921.15285671","6071216044486.4","17581550","8.2741409856462","-0.004041614110002","-0.0040498035053407","0.48063777832589","28.331748589847","63476","63476"
"2019-03-11","566666","3869.30064683","6068891541676.6","17583325","8.2608290582801","-0.01322371551807","-0.013311927366101","0.48382552370585","27.137256415204","63334","63334"
"2019-03-12","566809","3878.49458159","6068891541676.6","17585112.5","8.2632023628924","0.0023761231290034","0.0023733046123201","0.48345075261779","26.950205958425","63191","63191"
"2019-03-13","566944","3868.4623649","6068891541676.6","17586800","8.2606123853394","-0.0025866264549187","-0.0025899775530674","0.47867570599926","28.550157280568","63056","63056"
"2019-03-14","567099","3871.78755988","6068891541676.6","17588737.5","8.2614715811578","0.00085956503291085","0.00085919581844869","0.47860224295953","24.868652231551","62901","62901"
"2019-03-15","567252","3921.01655437","6068891541676.6","17590650","8.27410622426","0.012714797423319","0.012634643102139","0.47934056610455","25.196508192318","62748","62748"
"2019-03-16","567415","4010.61508708","6068891541676.6","17592687.5","8.2966998968371","0.022850842751516","0.022593672577129","0.48341610306257","23.653281788386","62585","62585"
"2019-03-17","567561","3988.9039024","6068891541676.6","17594512.5","8.2912717609659","-0.0054134301618576","-0.0054281358711476","0.48448498733549","26.410489772941","62439","62439"
"2019-03-18","567722","3987.29875165","6068891541676.6","17596525","8.2908692760138","-0.00040240396592017","-0.00040248495212291","0.48471243278639","23.95236960776","62278","62278"
"2019-03-19","567896","4017.10811214","6068891541676.6","17598700","8.2983175476491","0.0074760790065365","0.0074482716352815","0.48334132731802","22.16535978586","62104","62104"
"2019-03-20","568057","4049.98774733","6068891541676.6","17600712.5","8.3064691347454","0.0081849017432802","0.0081515870962957","0.42788095943559","23.958070279929","61943","61943"
"2019-03-21","568200","3988.82852723","6068891541676.6","17602500","8.2912528645764","-0.015101087686085","-0.015216270169041","0.43157154296379","26.976856020692","61800","61800"
"2019-03-22","568361","3998.59208301","6068891541676.6","17604512.5","8.2936975988953","0.0024477251186277","0.0024447343189423","0.42937146750933","23.96324342721","61639","61639"
"2019-03-23","568506","3999.46917748","6068891541676.6","17606325","8.2939169256659","0.00021935082443814","0.00021932677056347","0.42751759105111","26.610505432215","61494","61494"
"2019-03-24","568656","3985.72149756","6368919654420","17608200","8.2904736281762","-0.0034373761391661","-0.0034432974896938","0.42595257406282","25.726136986301","61344","61344"
"2019-03-25","568804","3920.64475762","6379265451411.1","17610050","8.274011398244","-0.016327467932679","-0.016462229932146","0.40268032790984","26.076564235468","61196","61196"
"2019-03-26","568938","3934.65684911","6379265451411.1","17611725","8.2775789522484","0.0035739252995994","0.0035675540044187","0.23949705036896","28.804007360458","61062","61062"
"2019-03-27","569087","4039.94504801","6379265451411.1","17613587.5","8.303986368885","0.026759182042474","0.02640741663653","0.24450583368144","25.90673899053","60913","60913"
"2019-03-28","569233","4026.9304873","6379265451411.1","17615412.5","8.3007596990437","-0.0032214697366763","-0.0032266698412981","0.24314766591028","26.441865265528","60767","60767"
"2019-03-29","569380","4108.13870044","6379265451411.1","17617250","8.3207253339741","0.020166281339127","0.019965634930426","0.2513045015721","26.264709719504","60620","60620"
"2019-03-30","569519","4106.95652184","6379265451411.1","17618987.5","8.3204375275455","-0.00028776501627692","-0.00028780642857408","0.25115180061298","27.779245097073","60481","60481"
"2019-03-31","569658","4108.78816778","6379265451411.1","17620725","8.320883414325","0.00044598620176739","0.00044588677948085","0.2511599091222","27.7819848231","60342","60342"
"2019-04-01","569794","4147.53119928","6379265451411.1","17622425","8.3302685444667","0.0094293085741952","0.0093851301416858","0.25219883808535","28.39762288477","60206","60206"
"2019-04-02","569951","4906.51485272","6379265451411.1","17624387.5","8.4983191627937","0.1829964904355","0.16805061832702","0.67576383107962","24.601587994067","60049","60049"
"2019-04-03","570093","4976.00749415","6379265451411.1","17626162.5","8.512383140477","0.014163340683963","0.014063977683261","0.66587988949735","27.203376422921","59907","59907"
"2019-04-04","570233","4911.50649836","6379265451411.1","17627912.5","8.4993359962048","-0.012962399245948","-0.01304714427221","0.66228268577284","27.594774951076","59767","59767"
"2019-04-05","570391","5046.95150939","6379265451411.1","17629887.5","8.5265396784855","0.027577080693108","0.027203682280753","0.66495295237557","24.453494017687","59609","59609"
"2019-04-06","570530","5051.86192741","6379562392399.4","17631625","8.5275121528138","0.00097294733481479","0.00097247432833869","0.66503765359466","27.799172169114","59470","59470"
"2019-04-07","570671","5202.10084378","6393023717201.9","17633387.5","8.5568178313993","0.029739315628332","0.029305678585476","0.66704267297834","27.407558534927","59329","59329"
"2019-04-08","570819","5293.39915995","6393023717201.9","17635237.5","8.5742158818145","0.017550278034145","0.017398050415187","0.66676271988426","26.113865235098","59181","59181"
"2019-04-09","570951","5197.6578875","6393023717201.9","17636887.5","8.5559633968562","-0.018086917225963","-0.018252484958354","0.67238099220246","29.282254047323","59049","59049"
"2019-04-10","571099","5319.36675924","6393023717201.9","17638737.5","8.579109545033","0.023416099015039","0.02314614817683","0.66860074263027","26.119048500555","58901","58901"
"2019-04-11","571256","5048.64130836","6393023717201.9","17640700","8.52687443822","-0.050894300606315","-0.052235106812952","0.7024167162691","24.624360876014","58744","58744"
"2019-04-12","571407","5087.0891928","6393023717201.9","17642587.5","8.5344610781465","0.0076154913949491","0.0075866399265123","0.70112070393572","25.605660890865","58593","58593"
"2019-04-13","571542","5076.74484877","6393023717201.9","17644275","8.5324255573855","-0.0020334504935829","-0.0020355207610382","0.70165574354085","28.643470319635","58458","58458"
"2019-04-14","571664","5168.12179112","6393023717201.9","17645800","8.5502646115779","0.017999120513638","0.017839054192435","0.70218615956989","31.698675050528","58336","58336"
"2019-04-15","571809","5037.09127523","6393023717201.9","17647612.5","8.5245840665324","-0.025353604498087","-0.025680545045513","0.71102586635085","26.672914501653","58191","58191"
"2019-04-16","571954","5209.47715414","6393023717201.9","17649425","8.5582347754198","0.034223298624289","0.033650708887406","0.71487716302845","26.675654227681","58046","58046"
"2019-04-17","572092","5236.60363663","6393023717201.9","17651150","8.5634284062195","0.0052071410791088","0.0051936307996591","0.714160508438","28.031645820925","57908","57908"
"2019-04-18","572241","5287.37595661","6393023717201.9","17653012.5","8.5730773633366","0.0096956583891221","0.0096489571170636","0.71411357747484","25.964732922681","57759","57759"
"2019-04-19","572393","5294.34976877","6393023717201.9","17654912.5","8.5743954495071","0.0013189552279296","0.0013180861705642","0.71471308591956","25.454956741168","57607","57607"
"2019-04-20","572524","5324.65057345","6393023717201.9","17656550","8.5801023684151","0.0057232343920184","0.0057069189080251","0.70932779965884","29.538701244379","57476","57476"
"2019-04-21","572686","5303.66880495","6357721118108.3","17658575","8.5761540874104","-0.0039404967913989","-0.0039482810047212","0.71056540019716","23.888449179773","57314","57314"
"2019-04-22","572820","5393.9199986","6353030562984","17660250","8.5930276720361","0.017016747645661","0.016873584625681","0.71004845507958","28.883377632386","57180","57180"
"2019-04-23","572936","5537.0612364","6353030562984","17661700","8.6192191762525","0.026537515913686","0.026191504216402","0.71026927727706","33.368445914029","57064","57064"
"2019-04-24","573099","5451.33773766","6353030562984","17663737.5","8.6036163139892","-0.015481768230494","-0.01560286226335","0.70985625029235","23.748819228507","56901","56901"
"2019-04-25","573242","5153.18553255","6353030562984","17665525","8.5473703524443","-0.054693401777374","-0.056245961544876","0.74636853581452","27.073455311811","56758","56758"
"2019-04-26","573393","5217.24667498","6353030562984","17667412.5","8.559725084822","0.012431367360123","0.012354732377693","0.74392080726829","25.641694638483","56607","56607"
"2019-04-27","573530","5221.14452839","6353030562984","17669125","8.5604719151554","0.00074710928058908","0.00074683033337789","0.74321239877003","28.26503349665","56470","56470"
"2019-04-28","573693","5225.17164273","6353030562984","17671162.5","8.5612429265767","0.00077130872706199","0.00077101142135227","0.7427466985061","23.758803260778","56307","56307"
"2019-04-29","573856","5218.5644747","6353030562984","17673200","8.5599776382092","-0.0012644882277105","-0.0012652883675322","0.74290371782454","23.761542986806","56144","56144"
"2019-04-30","573996","5331.67465223","6353030562984","17674950","8.5814206614756","0.021674576998783","0.021443023266388","0.74362659424918","27.668414872798","56004","56004"
"2019-05-01","574167","5379.60707137","6353030562984","17677087.5","8.5903706154273","0.0089901245418176","0.0089499539517394","0.74362797796468","22.654746455179","55833","55833"
"2019-05-02","574351","5457.62760833","6353030562984","17679387.5","8.6047694703459","0.014503017771544","0.014398854918582","0.4025621655939","21.056685527099","55649","55649"
"2019-05-03","574503","5726.63564544","6353030562984","17681287.5","8.6528834898776","0.04929028809137","0.0481140195317","0.43157505371977","25.492988464311","55497","55497"
"2019-05-04","574635","5828.3843557","6554050172254.9","17682937.5","8.6704951149861","0.017767624231694","0.017611625108489","0.42883065509298","29.358717310087","55365","55365"
"2019-05-05","574764","5773.57778636","6702169884349.2","17684550","8.6610472343002","-0.009403389686612","-0.0094478806858753","0.42475647949388","30.04428161835","55236","55236"
"2019-05-06","574915","5744.27178552","6702169884349.2","17686437.5","8.6559584260293","-0.0050758822214598","-0.0050888082709114","0.42595304323948","25.669309625329","55085","55085"
"2019-05-07","575042","5800.14025482","6702169884349.2","17688025","8.6656373781077","0.0097259446255367","0.009678952078365","0.41666607809624","30.5234602524","54958","54958"
"2019-05-08","575194","5982.2500127","6702169884349.2","17689925","8.6965520324824","0.031397474867726","0.030914654374721","0.42510403635848","25.505443403028","54806","54806"
"2019-05-09","575344","6165.42038584","6702169884349.2","17691800","8.7267116023799","0.030618976597625","0.030159569897546","0.42672582594772","25.848292237443","54656","54656"
"2019-05-10","575469","6349.41327009","6702169884349.2","17693362.5","8.7561176892067","0.02984271513303","0.029406086826799","0.43060749924486","31.021238356164","54531","54531"
"2019-05-11","575599","7208.12292143","6702169884349.2","17694987.5","8.8829638526153","0.13524236253216","0.12684616340858","0.58275778102535","29.830748155954","54401","54401"
"2019-05-12","575757","6975.69881159","6702169884349.2","17696962.5","8.8501877897127","-0.032244748372561","-0.032776062902639","0.60308196694243","24.546540662389","54243","54243"
"2019-05-13","575924","7808.2727275","6702169884349.2","17699050","8.9629390567222","0.11935347818153","0.1127512670095","0.70924638707866","23.226265277664","54076","54076"
"2019-05-14","576076","7988.2396128","6702169884349.2","17700950","8.9857256906807","0.02304823250681","0.022786633958551","0.70972578584285","25.521341023792","53924","53924"
"2019-05-15","576225","8199.37963862","6702169884349.2","17702812.5","9.0118137765636","0.026431358603925","0.026088085882911","0.6952708368016","26.037988415924","53775","53775"
"2019-05-16","576371","7879.75531064","6702169884349.2","17704637.5","8.9720521304206","-0.03898152568452","-0.039761646143056","0.71890919774598","26.575811596922","53629","53629"
"2019-05-17","576522","7363.75002021","6702169884349.2","17706525","8.9043245955804","-0.065484938311884","-0.067727534840142","0.77087122090316","25.698466842058","53478","53478"
"2019-05-18","576675","7268.40246783","6703779555093.1","17708437.5","8.8912918033035","-0.012948233185309","-0.013032792276934","0.77582209056006","25.365243083535","53325","53325"
"2019-05-19","576838","8194.58635307","6704632680587.4","17710475","9.0112290143787","0.12742605948684","0.11993721107519","0.8736637223504","23.811664845785","53162","53162"
"2019-05-20","576999","8006.69893198","6704632680587.4","17712487.5","8.9880338367637","-0.022928237374619","-0.023195177614937","0.88341605366926","24.110235684506","53001","53001"
"2019-05-21","577152","7955.45661137","6704632680587.4","17714400","8.9816133384169","-0.0063999309884539","-0.0064204983468603","0.8841098615027","25.373784582326","52848","52848"
"2019-05-22","577319","7625.42347086","6704632680587.4","17716487.5","8.9392431370954","-0.04148512858939","-0.042370201321431","0.90538769539314","23.249151013042","52681","52681"
"2019-05-23","577477","7879.68022464","6704632680587.4","17718462.5","8.9720426013991","0.033343296244677","0.032799464303619","0.9070116476512","24.576365528004","52523","52523"
"2019-05-24","577630","8002.16150313","6704632680587.4","17720375","8.987466972059","0.015543940235924","0.015424370659981","0.90124149626181","25.382343987823","52370","52370"
"2019-05-25","577770","8072.14937555","6704632680587.4","17722125","8.9961750672574","0.0087461209565221","0.0087080951983673","0.86697782633839","27.742270058708","52230","52230"
"2019-05-26","577935","8745.00794657","6704632680587.4","17724187.5","9.076238296151","0.083355564883133","0.080063228893559","0.89802017096525","23.541220423412","52065","52065"
"2019-05-27","578102","8778.32488505","6704632680587.4","17726275","9.0800408808472","0.0038098236941075","0.0038025846961958","0.89732625491635","23.261996554836","51898","51898"
"2019-05-28","578266","8719.18110594","6704632680587.4","17728325","9.073280602624","-0.006737478947803","-0.0067602782232187","0.89957170814914","23.690310725025","51734","51734"
"2019-05-29","578440","8662.55031987","6704632680587.4","17730500","9.0667644524129","-0.0064949661421093","-0.0065161502110627","0.90118253310094","22.3313808849","51560","51560"
"2019-05-30","578600","8278.59637759","6747104132834.8","17732500","9.0214287133945","-0.044323429948718","-0.045335739018392","0.92689091132148","24.288356164384","51400","51400"
"2019-05-31","578717","8563.81773034","7459680720542.3","17733962.5","9.0553013662439","0.034452863715169","0.033872652849444","0.92876745286647","33.218592670647","51283","51283"
"2019-06-01","578868","8563.69567146","7459680720542.3","17735850","9.0552871132841","-1.4252858227981E-5","-1.425295980093E-5","0.930580861615","25.741032386828","51132","51132"
"2019-06-02","578999","8739.72867112","7459680720542.3","17737487.5","9.0756344236734","0.020555728089061","0.020347310389271","0.92309951534891","29.674119000314","51001","51001"
"2019-06-03","579118","8113.30376355","7459680720542.3","17738975","9.0012604332756","-0.071675555516957","-0.074373990397852","0.97150738906347","32.66948313572","50882","50882"
"2019-06-04","579272","7676.25938093","7459680720542.3","17740900","8.9458876477148","-0.0538676222852","-0.055372785560722","0.99607308914539","25.246717665896","50728","50728"
"2019-06-05","579432","7789.78456662","7459680720542.3","17742900","8.960568483363","0.014789128409604","0.014680835648163","0.99449494020253","24.302602739726","50568","50568"
"2019-06-06","579589","7802.21409116","7459680720542.3","17744862.5","8.9621628302387","0.0015956185223993","0.0015943468756938","0.99507856347272","24.769775761277","50411","50411"
"2019-06-07","579747","8000.59303627","7459680720542.3","17746837.5","8.9872709474483","0.025425980727031","0.025108117209571","0.99377009735185","24.6157274146","50253","50253"
"2019-06-08","579871","7934.88701424","7459680720542.3","17748387.5","8.979024393948","-0.0082126439542828","-0.0082465535002828","0.99335171783873","31.368692001768","50129","50129"
"2019-06-09","580018","7645.45521971","7459680720542.3","17750225","8.941866661353","-0.036475855801171","-0.037157732594948","1.0033151942699","26.462976423446","49982","49982"
"2019-06-10","580175","8022.10057519","7459680720542.3","17752187.5","8.9899555836722","0.049263954160507","0.048088922319214","0.90559313444973","24.780001745048","49825","49825"
"2019-06-11","580318","7918.02896625","7459680720542.3","17753975","8.976897585938","-0.012973111962952","-0.013057997734258","0.89818131468857","27.209023852859","49682","49682"
"2019-06-12","580449","8175.48594824","7459680720542.3","17755612.5","9.0088954372086","0.032515286706754","0.031997851270572","0.80566841040525","29.704444212067","49551","49551"
"2019-06-13","580600","8238.65866512","7459680720542.3","17757500","9.0165928262936","0.0077270901424031","0.0076973890850826","0.80248685612484","25.772457588678","49400","49400"
"2019-06-14","580769","8700.80252906","7411481913588.3","17759612.5","9.0711705451079","0.056094551640618","0.054577718814288","0.82038619118642","23.029910026749","49231","49231"
"2019-06-15","580915","8858.55521639","7409399249090.3","17761437.5","9.0891389621745","0.018130820324116","0.017968417066601","0.80781980864181","26.661080878214","49085","49085"
"2019-06-16","581045","8979.73697588","7409399249090.3","17763062.5","9.1027258708762","0.013679630202653","0.013586908701659","0.76736118466718","29.945521601686","48955","48955"
"2019-06-17","581178","9333.18733962","7409399249090.3","17764725","9.1413318581833","0.03936088158143","0.038605987307126","0.77158553407003","29.272736636111","48822","48822"
"2019-06-18","581341","9081.89818297","7409399249090.3","17766762.5","9.1140385007351","-0.026924259366708","-0.027293357448208","0.6523968746592","23.887351878309","48659","48659"
"2019-06-19","581518","9279.33024874","7409399249090.3","17768975","9.1355446517038","0.021739075003089","0.021506150968666","0.64778324642057","22.000479839022","48482","48482"
"2019-06-20","581662","9533.02996226","7409399249090.3","17770775","9.1625178854929","0.027340304388288","0.026973233789162","0.65067634122152","27.045624048706","48338","48338"
"2019-06-21","581795","10227.69100725","7409399249090.3","17772437.5","9.2328541254786","0.072868862023939","0.070336239985648","0.66636146374613","29.285446492945","48205","48205"
"2019-06-22","581936","10668.42610584","7409399249090.3","17774200","9.2750438269339","0.043092336117466","0.042189701455336","0.67143069543421","27.626445156903","48064","48064"
"2019-06-23","582117","10825.64742311","7409399249090.3","17776462.5","9.2896733592217","0.014737067652738","0.014629532287823","0.6713640255813","21.523287671233","47883","47883"
"2019-06-24","582294","11025.53271226","7409399249090.3","17778675","9.3079690177201","0.018464049431657","0.018295658498331","0.67186006375133","22.012491293244","47706","47706"
"2019-06-25","582440","11760.87673904","7409399249090.3","17780500","9.3725337713132","0.066694648319561","0.064564753593086","0.65149505907689","26.689697879527","47560","47560"
"2019-06-26","582605","12897.30716287","7409399249090.3","17782562.5","9.4647738214947","0.096628036246451","0.092240050181557","0.71670158541565","23.618762972188","47395","47395"
